gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,1,1,0,1.4587816991979567,1,2,1,0,0,2,0,0,0,0,1,1,0.514704871796983,1.4574537343158367
0,1,1,1,1.213105308171125,1,2,1,0,2,2,0,0,2,0,1,1,1.038192799149436,1.6474932575711587
1,0,1,1,0.18945367889265924,1,2,1,0,2,2,0,2,0,0,1,2,0.9334952136789456,0.49673887433854796
0,0,0,0,0.435130069919491,1,0,2,1,1,1,1,1,1,2,1,0,-1.50280098155501,-0.6681121506609381
0,0,1,1,1.3359435036845408,1,2,0,2,2,2,2,2,2,2,0,0,0.8869629534698384,1.623011942402353
1,0,0,0,-1.2846046672683313,1,2,0,2,2,0,0,0,0,0,0,2,-0.12345183964219758,-0.9854412557641744
0,0,1,1,-0.22000697281872703,1,0,0,2,2,2,2,0,0,1,0,3,0.04273480396175596,-0.18414218003140959
0,0,1,1,1.0083749823154318,1,0,2,1,1,1,1,1,1,2,0,0,-1.5077865808631286,-0.4964998989315943
0,0,1,1,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.4728873857062985,-1.003382436194743
1,0,0,1,0.435130069919491,0,1,0,2,2,2,0,0,0,0,1,2,-0.8114645441625642,-0.16717318179165994
1,0,1,1,0.6398603957751842,1,2,1,2,2,2,2,2,2,2,0,1,1.5600188600658493,1.3930908542736606
1,0,0,1,0.3532379395772137,1,0,1,2,2,2,2,2,2,2,1,2,1.5384145963973357,0.9792505716818478
0,0,1,0,1.4587816991979567,1,2,1,0,2,2,2,0,0,2,0,1,0.8420925596967713,1.7704743047097613
0,0,0,0,-0.7113597548723906,1,0,0,0,2,0,0,0,0,0,0,2,-0.5322709829079226,-0.6868708479337865
0,1,0,0,-0.997982211070361,1,0,1,0,0,2,0,2,2,0,1,1,0.9833512067601315,-0.6841531568094515
0,1,0,0,-1.202712536926054,0,1,0,0,0,0,0,0,0,0,0,2,-1.3150100742825428,-0.9781056992334493
0,1,1,0,0.9264828519731545,1,2,1,0,2,2,2,0,0,0,0,2,0.8504018918769689,1.2168386420881354
0,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.50280098155501,-1.0037801470909873
1,1,1,0,-0.6704136897012519,1,0,1,0,0,0,0,0,0,0,1,0,0.2305257112342229,-0.4964115187324289
1,0,1,1,0.2713458092349365,1,0,0,2,0,2,2,2,2,1,0,1,0.5030718067447064,0.3940852730079786
0,0,0,0,-0.9160900807280837,1,2,1,0,2,2,0,0,2,0,1,2,0.9966461382484476,-0.5911329971879068
0,0,1,0,0.5579682654329069,1,2,1,0,2,2,2,2,2,2,1,1,1.4636306067755567,1.1326565023831272
1,0,1,1,-0.8341979503858065,1,0,0,0,0,0,0,2,0,0,1,3,-0.28465288393803234,-0.7346624406324566
0,0,0,0,0.3532379395772137,1,0,2,1,1,1,1,1,1,2,0,3,-1.4695636528342193,-0.6434098849942191
1,0,0,0,1.3359435036845408,1,2,1,0,2,2,2,2,2,0,1,2,1.4719399389557544,2.0548596905741086
0,0,1,0,-0.4656833638455588,1,0,1,0,0,2,2,0,0,1,0,2,0.476481943768074,-0.24247311148054926
0,1,0,0,-1.1617664717549154,1,0,1,0,2,2,0,2,2,0,1,1,1.1611709154163614,-0.8167676456570789
0,1,1,0,1.6225659598825113,1,2,0,2,2,2,2,2,2,2,1,0,0.8304594946444943,1.9471021327417395
1,0,1,1,0.5989143306040455,1,2,2,1,1,1,1,1,1,2,0,3,-1.3399380708231359,-0.499659491051756
1,0,1,0,0.435130069919491,1,0,1,2,0,2,2,0,0,1,1,0,0.6443304538080667,0.5515345978210731
0,0,1,1,1.6225659598825113,1,2,1,2,2,2,2,2,2,2,1,0,1.603227387402877,2.6325568624185047
0,0,1,0,1.4178356340268181,1,2,1,2,0,2,2,2,2,1,1,2,1.5417383292694147,2.3069421136435153
0,0,0,0,-1.0798743414126382,1,0,1,0,0,0,0,2,2,0,0,2,0.8121789638480595,-0.7572214864694156
0,0,0,0,1.1312131778288477,1,0,0,0,2,2,2,2,0,1,1,1,0.1756841188449186,0.8544356354105638
1,1,1,0,0.3122918744060751,1,0,1,2,2,2,2,2,0,1,1,1,1.1063293230270572,0.8067545179608505
0,0,0,1,1.3768895688556795,1,2,1,2,0,2,2,0,0,2,1,1,0.8670205562373643,1.608031498643824
1,1,0,0,0.8036446564597386,0,1,0,0,2,0,0,2,2,0,1,2,-0.5222997842916856,0.11478174859563987
0,0,0,0,-1.2846046672683313,1,2,1,0,0,0,0,2,2,0,1,2,0.963408809527657,-0.9709910932006376
0,0,1,1,1.0493210474865704,1,2,1,2,2,0,0,0,2,0,1,0,0.9484520116033015,1.389533551257255
0,0,1,1,1.6225659598825113,0,1,0,2,2,2,2,2,2,2,1,0,-0.03537291853210238,1.0575333330925685
1,1,0,0,0.10756154855038198,1,2,1,0,0,0,0,2,2,0,1,2,1.0165885354809223,0.5227226528931648
0,0,1,0,1.6225659598825113,1,0,2,1,1,1,1,1,1,2,0,1,-1.474549252142338,-0.3486177306781504
0,0,1,0,0.7626985912886,1,0,1,0,0,0,0,0,0,0,0,3,0.14244679012412795,0.6002983727105622
1,0,0,0,1.4997277643690954,1,0,2,1,1,1,1,1,1,2,1,0,-1.5144340466072868,-0.37263504980133777
1,0,1,0,1.4997277643690954,1,2,1,0,0,2,0,2,2,1,0,0,1.1511997168001242,2.010780066240384
0,0,0,0,-0.8751440155569451,1,0,2,1,1,1,1,1,1,0,0,0,-1.4811967178864962,-0.9036232863868395
1,0,0,1,-1.2846046672683313,0,1,0,0,0,0,0,0,0,0,0,3,-1.3515711358754123,-1.0017694975599754
1,1,0,0,-1.202712536926054,1,2,1,0,2,2,0,2,2,0,1,2,1.334005024764473,-0.8823457534377783
0,0,1,0,0.18945367889265924,1,2,1,2,0,2,2,0,2,1,1,2,1.1412285181838873,0.6466979772723778
1,1,0,0,-1.1617664717549154,0,1,0,0,0,0,0,0,0,0,1,0,-1.3183338071546218,-0.9671686495867357
1,1,1,0,1.4178356340268181,1,2,1,0,0,0,0,2,2,0,1,1,0.9899986725042899,1.673852651972228
1,0,1,1,-0.30189910316100427,1,0,1,0,0,0,2,2,0,0,0,2,0.6991720461973715,-0.04070111678602517
1,0,0,0,1.6225659598825113,1,2,0,2,2,2,2,2,2,2,0,0,0.9019197513941943,1.918555328411327
1,0,1,1,-0.997982211070361,1,0,0,2,0,0,0,0,0,0,1,1,-0.45083952754198564,-0.830577051776667
0,0,0,0,-0.9160900807280837,1,0,1,0,0,0,0,0,2,0,1,0,0.5113811389249041,-0.6386152591894981
1,0,0,0,-1.0798743414126382,1,0,2,1,1,1,1,1,1,0,0,0,-1.4861823171946147,-0.9547954217035848
1,1,1,1,0.8036446564597386,1,2,0,0,2,2,0,2,2,1,1,2,0.5313235361573783,0.7902937058663017
1,0,1,1,1.540673829540234,1,2,2,1,1,1,1,1,1,2,0,3,-1.313348207846503,-0.2545370086666213
0,1,1,0,1.540673829540234,1,2,0,2,2,2,2,2,2,2,1,0,0.9085672171383526,1.8486024007719426
1,0,0,0,1.0493210474865704,1,2,2,1,1,1,1,1,1,2,1,1,-1.3150100742825428,-0.3609467684617186
1,0,1,0,1.540673829540234,1,2,0,2,0,2,2,0,2,2,0,1,0.41333101919857157,1.4171965535960136
0,0,1,1,1.6225659598825113,1,0,2,1,1,1,1,1,1,2,0,1,-1.5011391151189704,-0.402728507617144
0,0,1,1,1.3768895688556795,1,0,0,0,0,0,2,0,0,1,1,1,-0.5139904521114879,0.4245322516204462
0,0,1,1,-0.6704136897012519,0,1,0,0,0,0,0,0,2,0,1,1,-0.975989321330478,-0.7682248212655032
0,0,1,1,0.10756154855038198,1,2,0,2,2,0,0,0,0,0,1,1,-0.17995529846754157,-0.0681652636766618
0,1,0,0,1.3359435036845408,1,2,1,0,2,2,0,2,0,0,1,0,1.0165885354809223,1.7376189656700378
0,1,0,0,-1.2436586020971927,1,0,0,0,0,0,0,0,0,0,0,2,-0.6951338936397968,-0.9748577269141222
0,0,0,0,-0.09716877730531116,1,0,0,2,0,0,0,0,0,0,1,3,-0.5339328493439623,-0.33337214632212525
1,0,0,0,-0.7523058200435292,1,2,1,0,0,0,2,2,0,0,1,2,0.8337832275165736,-0.4917273681766646
1,0,1,1,-1.0389282762414995,1,0,2,1,1,1,1,1,1,0,1,0,-1.4828585843225357,-0.9352633976880396
1,0,0,0,-1.2436586020971927,1,0,1,0,0,0,0,2,0,0,0,2,0.46983447802391576,-0.9489844236084621
1,0,1,0,1.3768895688556795,1,2,0,2,2,0,2,2,2,2,0,2,0.6775677825288574,1.4349388785784605
1,0,0,0,-1.202712536926054,1,0,2,1,1,1,1,1,1,0,1,1,-1.4662399199621403,-0.9828119448390049
1,0,0,1,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.4994772486829309,-1.0037359569914046
0,0,1,0,1.4587816991979567,1,0,0,0,2,0,2,2,0,2,0,0,-0.025401719915865276,0.8993106815367771
0,0,0,0,-0.9160900807280837,1,2,1,0,0,0,0,0,2,0,0,2,0.7174525769938063,-0.6453100592762745
0,0,1,1,0.6808064609463228,1,2,1,0,2,0,0,2,2,1,0,3,1.1827751790848755,1.1713228395179736
0,0,0,0,-0.38379123350328154,1,0,2,1,1,1,1,1,1,0,1,0,-1.4811967178864962,-0.8045048930228849
0,1,0,0,-0.7932518852146678,1,0,1,0,0,2,0,2,2,0,1,2,1.0631207956900288,-0.4664727262651622
1,0,1,1,1.3359435036845408,1,0,2,1,1,1,1,1,1,2,1,1,-1.4961535158108519,-0.45255284489661746
0,1,1,1,-0.17906090764758842,0,1,0,0,0,0,0,2,0,0,1,2,-0.9626943898421618,-0.5822065970722051
0,1,0,0,-1.2436586020971927,1,2,1,0,2,0,0,0,2,0,0,2,0.8188264295922177,-0.9410964908329535
1,0,0,0,-0.9570361458992224,1,0,1,2,0,0,0,0,0,0,0,2,0.3568275603732273,-0.7201238978697544
1,0,1,0,0.8855367868020159,1,2,1,2,2,2,0,2,2,0,0,2,1.4852348704440703,1.6915065967555094
1,0,1,1,-0.30189910316100427,1,0,0,2,2,2,0,0,0,1,1,0,-0.10849504171784169,-0.3005609973819842
0,0,0,1,-0.547575494187836,1,0,2,1,1,1,1,1,1,2,0,3,-1.474549252142338,-0.8363438597722068
1,0,0,1,1.5816198947113727,1,2,1,2,2,0,0,0,0,1,1,1,0.6842152482730156,1.651735507131096
1,0,0,0,0.1485076137215206,1,0,2,1,1,1,1,1,1,1,1,1,-1.4795348514504565,-0.7049666937128946
1,0,0,0,-0.6704136897012519,1,0,2,1,1,1,1,1,1,0,0,1,-1.4994772486829309,-0.8821468979896563
0,0,0,0,-0.30189910316100427,1,2,2,1,1,1,1,1,1,2,0,1,-1.3332906050789777,-0.7066238224472452
0,0,1,0,1.090267112657709,1,0,1,2,0,2,0,0,0,1,1,1,0.5446184676456948,1.0377140734297357
1,0,1,1,1.5816198947113727,1,2,2,1,1,1,1,1,1,2,0,1,-1.3615423344916497,-0.2937557220462512
0,1,0,0,0.5579682654329069,1,0,1,0,2,0,0,2,2,1,0,1,1.0099410697367641,0.9425948840780135
0,0,1,1,-0.6704136897012519,1,0,0,2,2,0,2,0,2,2,0,0,0.11253319427541617,-0.5198101764614588
0,0,1,1,0.6808064609463228,1,2,1,0,0,0,0,2,2,0,1,2,1.0215741347890406,1.1013699118785885
1,0,1,1,-0.3428451683321429,1,2,0,2,0,2,2,2,2,1,1,3,0.6626109846045015,-0.13285956946570765
0,0,0,0,-1.2436586020971927,0,1,0,2,2,0,0,0,2,0,1,2,-0.7400042874128643,-0.9804698695611227
0,0,1,1,1.0493210474865704,1,2,0,0,2,0,0,2,0,0,1,0,0.0643390676302696,0.7420602121718047
1,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,2,2,0,1,2,0.81051709741202,-0.973023837781441
0,1,1,0,0.5170222002617683,1,0,1,0,0,2,0,0,2,0,1,2,0.7058195119415293,0.693915098676473
1,0,0,0,-1.2846046672683313,1,0,0,0,0,2,0,0,0,0,1,2,-0.4774293905186181,-0.9901475013697301
1,1,1,0,-0.997982211070361,0,1,0,0,2,2,0,0,2,0,1,3,-0.7150762908722713,-0.8483414718089048
0,0,0,0,-0.42473729867442017,1,2,1,0,0,0,2,2,0,0,1,2,0.835445093952613,-0.13140129617947918
1,0,1,0,1.3768895688556795,1,2,1,2,2,2,2,2,2,1,0,0,1.692968174949012,2.4971804923469594
1,0,1,0,-0.997982211070361,1,0,1,2,0,0,0,0,0,0,1,2,0.3202664987803578,-0.7429480843042093
1,0,1,1,1.6225659598825113,1,2,1,2,0,2,0,2,2,1,1,0,1.3705660863573426,2.4557964640877783
0,0,1,1,0.5989143306040455,1,0,0,0,2,0,2,0,2,2,0,0,-0.03537291853210238,0.31644326804120715
1,0,0,0,-1.1617664717549154,1,2,1,0,0,0,0,0,0,0,1,0,0.24382064272253937,-0.8774406523841007
0,0,0,0,-0.13811484247644978,1,0,1,0,0,0,0,2,0,0,1,2,0.4665107451518369,0.04109475754151837
0,0,0,0,1.6225659598825113,1,2,1,2,2,2,2,2,2,2,1,0,1.714572438617526,2.5287322234489946
0,0,1,0,-0.6704136897012519,1,2,1,0,0,0,0,2,0,0,1,2,0.6675965839126203,-0.40341345416067553
1,0,0,0,-1.2436586020971927,1,0,1,0,0,0,0,2,0,0,1,2,0.501409940308667,-0.9353738729369964
0,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,0,0,3,-1.5077865808631286,-1.0038464322403613
1,0,1,0,1.4587816991979567,1,0,0,2,2,2,0,0,2,2,0,0,0.20227398182155104,1.0827879750040708
1,1,0,0,0.025669418208104724,1,2,2,1,1,1,1,1,1,1,1,0,-1.328305005770859,-0.63781983739701
0,0,1,1,1.1721592429999863,1,0,2,1,1,1,1,1,1,0,1,3,-1.5111103137352078,-0.4898934790439834
0,0,0,0,-0.38379123350328154,1,2,1,0,2,0,0,0,0,0,1,2,0.4748200773320346,-0.2714176267072057
1,0,1,1,-0.547575494187836,1,0,0,2,0,0,0,0,0,1,1,0,-0.5289472500358435,-0.5901829100468792
1,0,1,1,-0.7932518852146678,0,1,0,2,2,0,2,0,0,2,0,3,-0.8081408112904853,-0.7515872487726236
0,0,1,0,-0.4656833638455588,1,2,1,0,0,0,0,0,2,0,1,2,0.7191144434298458,-0.21319717050702272
0,1,1,0,1.213105308171125,1,2,1,2,0,2,0,2,2,1,1,2,1.329019425456354,1.7772132948961201
0,0,0,0,-0.13811484247644978,1,2,2,1,1,1,1,1,1,0,0,2,-1.3199956735906615,-0.7022490025885596
1,1,1,0,1.540673829540234,1,0,1,2,2,2,0,2,2,2,0,1,1.3456380898167495,2.307052588892472
1,0,1,1,0.23039974406379785,1,2,1,0,0,2,0,2,2,0,1,1,1.206041309189429,0.7360061685289772
0,1,0,0,-0.05622271213417253,1,2,1,0,0,0,0,0,0,0,1,2,0.3003241015478836,-0.03270270876155985
1,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,0,2,0.16903665310076038,-0.9815525270008986
0,0,0,0,-1.2846046672683313,1,0,0,0,0,0,0,0,0,0,0,3,-0.6951338936397968,-0.9930419528923957
1,0,1,1,1.5816198947113727,1,2,0,2,0,0,0,2,0,1,1,2,0.0443966703977954,1.0611790163081396
1,0,1,1,-1.1617664717549154,1,0,2,1,1,1,1,1,1,2,0,1,-1.506124714427089,-0.9820607131460992
0,0,0,0,-1.2436586020971927,1,0,1,0,0,0,0,0,2,0,0,2,0.5279998032852994,-0.9420023878743985
0,0,0,0,-1.1617664717549154,1,2,0,0,0,0,2,2,0,0,1,3,-0.015430521299627699,-0.9006625497147999
0,0,1,0,1.4997277643690954,1,2,1,2,0,0,0,2,2,2,0,0,1.1395666517478478,2.025760509998913
1,0,0,0,1.2949974385134022,1,2,0,2,2,2,2,2,0,1,0,2,0.5446184676456948,1.4478423876566033
1,0,0,0,1.1312131778288477,1,0,0,2,0,2,2,2,2,1,0,3,0.46983447802391576,1.1091473694051406
0,1,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.16903665310076038,-0.9815525270008986
1,0,0,0,1.2540513733422636,1,2,1,0,2,0,2,2,2,0,0,2,1.3472999562527894,1.9541062635255948
1,0,0,0,0.10756154855038198,1,0,2,1,1,1,1,1,1,2,0,3,-1.5160959130433262,-0.7128988165879858
1,1,1,0,-0.6294676245301133,1,0,1,0,2,0,0,0,0,0,1,2,0.38507928978589967,-0.46742281340618974
0,0,0,0,1.2540513733422636,1,2,1,0,2,0,0,2,2,2,0,0,1.0830631929225036,1.750743425246094
1,1,1,0,-0.547575494187836,1,0,0,2,0,2,0,2,0,0,0,0,0.051044136141953626,-0.44415672597590794
1,0,1,0,-0.4656833638455588,1,2,1,0,2,2,2,2,2,0,1,2,1.5400764628333752,0.011465295771330297
0,1,1,1,1.0083749823154318,1,0,1,0,2,2,2,2,0,0,1,1,1.0116029361728034,1.4477981975570204
1,0,1,0,-0.997982211070361,1,0,0,0,2,0,0,0,0,0,1,0,-0.5090048528033693,-0.8385975548509236
1,0,0,0,-1.0798743414126382,1,0,2,1,1,1,1,1,1,0,0,3,-1.4695636528342193,-0.9641637228151132
0,0,0,0,1.3768895688556795,0,1,0,2,0,2,2,2,2,2,1,0,-0.11680437389803935,0.8406041342411844
0,0,1,1,1.2540513733422636,1,0,0,2,2,2,2,2,0,2,0,1,0.3551656939371879,1.06794010154429
1,0,1,1,-0.17906090764758842,1,2,1,0,0,0,0,2,2,1,0,0,0.9085672171383526,0.12240454077365245
0,0,0,0,-0.38379123350328154,1,0,1,2,0,0,0,0,0,0,1,0,0.3368851631407531,-0.22654258058099258
0,0,1,0,-0.13811484247644978,1,0,2,1,1,1,1,1,1,0,0,3,-1.4961535158108519,-0.7592321360004275
1,1,0,0,-0.5885215593589747,1,2,1,0,2,0,0,0,0,0,1,1,0.5213523375411412,-0.3886539609000599
1,0,0,0,0.8445907216308772,0,1,0,2,2,0,0,0,2,0,1,0,-0.6170261711459389,0.11299204956254119
0,0,1,1,-0.9160900807280837,1,2,0,2,2,0,0,2,0,1,0,2,0.18066971815303692,-0.7136721433306827
1,0,0,0,0.2713458092349365,1,0,0,0,0,0,2,0,0,2,1,0,-0.5006955206231717,-0.1414103537349565
0,0,1,0,-0.6294676245301133,1,2,0,0,2,0,0,2,2,0,1,0,0.35018009462906957,-0.4280273396282292
1,0,1,1,0.18945367889265924,1,0,1,0,0,0,0,2,2,1,0,1,0.875329888417562,0.42263207733839103
0,0,1,1,0.025669418208104724,1,0,2,1,1,1,1,1,1,2,0,3,-1.4878441836306542,-0.7162351691064784
0,0,1,1,-0.547575494187836,1,2,1,0,0,0,2,0,2,1,1,0,0.8138408302840989,-0.2670428068485203
0,0,0,0,-1.0389282762414995,1,0,0,2,2,2,0,0,0,0,0,2,-0.11514250746199992,-0.8185131545905948
0,0,0,1,-0.9570361458992224,1,0,0,0,0,2,2,2,2,0,1,3,0.2670867728270929,-0.7246091929773965
1,1,1,0,1.090267112657709,0,1,0,2,0,2,2,2,2,2,1,1,-0.027063586351904714,0.7051393839704742
0,0,1,1,0.9264828519731545,1,0,1,0,2,2,2,2,2,1,1,0,1.2907964974274453,1.4872599564843552
0,0,0,0,-1.1617664717549154,1,0,1,2,0,2,2,0,2,0,1,0,0.9816893403240922,-0.8413594360748412
1,0,1,1,1.0083749823154318,1,0,2,1,1,1,1,1,1,2,0,3,-1.4662399199621403,-0.5161423981960962
0,0,1,0,1.4587816991979567,1,2,1,2,2,2,2,2,2,2,0,0,1.6630545791003006,2.453609054158436
0,0,1,0,1.2949974385134022,1,0,0,2,2,2,2,0,2,2,1,3,0.31528089947223903,1.0907863830285363
0,0,1,1,1.6225659598825113,1,2,1,0,2,2,0,2,2,1,1,1,1.27417783306705,2.2412093405142763
0,1,1,0,-0.997982211070361,1,2,1,0,0,0,0,0,2,0,1,2,0.6360211216278691,-0.7414014308188155
1,0,1,0,1.6225659598825113,1,2,1,2,2,2,2,2,2,2,0,1,1.692968174949012,2.6695218807194174
1,0,0,0,-1.2846046672683313,1,0,0,0,0,0,0,0,0,0,1,3,-0.6336448355063343,-0.992224436050116
1,0,1,1,1.4997277643690954,1,0,1,0,0,0,2,2,2,2,1,1,1.0082792033007246,1.9357673721987818
0,0,1,0,0.9674289171442931,1,0,1,2,0,2,0,0,0,2,0,0,0.5130430053609435,0.9821229281547221
1,0,0,0,-0.9570361458992224,1,0,0,2,0,0,2,0,2,0,0,3,0.0028500094968070704,-0.7703901361450546
1,0,0,0,-1.2846046672683313,1,0,1,0,0,0,0,0,0,0,1,2,0.16737478666472094,-0.9815746220506898
0,0,1,0,1.090267112657709,1,2,0,0,2,0,2,2,2,1,1,2,0.5063955396167853,1.061466251955427
0,0,0,0,-0.8341979503858065,1,2,1,0,0,0,2,0,0,0,1,1,0.4881150088203505,-0.5890118724079381
1,0,1,1,-1.1617664717549154,1,2,1,0,2,2,0,0,0,0,1,0,0.6626109846045015,-0.8481205213109915
0,1,0,0,-1.202712536926054,1,0,1,0,0,0,0,0,0,0,1,2,0.18066971815303692,-0.9083958171417691
1,0,0,0,-1.2846046672683313,1,0,0,2,0,0,0,0,0,0,1,3,-0.4691200583384204,-0.9900370261207734
1,0,0,0,-0.13811484247644978,1,0,1,0,0,2,2,2,2,0,1,1,1.1279335866955709,0.22799678372646998
0,0,1,0,1.5816198947113727,1,0,0,2,2,2,2,2,2,2,1,1,0.6493160531161856,1.6253761127300266
0,0,1,1,-0.38379123350328154,1,0,0,2,2,0,2,0,0,1,1,3,-0.2364587572928858,-0.4455708091625538
1,0,0,1,-1.0798743414126382,1,2,2,1,1,1,1,1,1,0,0,3,-1.2801108791257125,-0.9311316233770587
0,0,1,1,0.18945367889265924,1,0,2,1,1,1,1,1,1,0,0,2,-1.5127721801712473,-0.710313695762399
1,0,1,0,-0.3428451683321429,1,0,0,2,0,0,2,2,2,1,0,0,0.3169427659082789,-0.2555312859072316
0,0,1,0,0.6808064609463228,1,2,1,2,0,0,0,2,2,0,1,3,1.1960701105731915,1.1295852904621309
0,0,1,0,-0.8751440155569451,1,2,1,2,0,0,2,2,0,0,1,1,1.0415165320215152,-0.4724383897088242
1,0,0,0,0.4760761350906296,1,0,1,0,0,2,2,2,2,2,0,0,1.1711421140325986,0.9223337234193543
0,0,0,0,-0.8751440155569451,1,2,2,1,1,1,1,1,1,1,0,2,-1.3183338071546218,-0.9041314725320403
1,0,1,1,0.435130069919491,0,1,0,0,2,0,0,0,0,0,0,1,-1.1820607593993802,-0.4715545877171705
0,0,0,0,-1.2846046672683313,1,0,0,0,2,0,0,0,0,0,0,2,-0.47576752408257866,-0.9901254063199386
0,0,1,1,-0.38379123350328154,1,2,2,1,1,1,1,1,1,2,0,3,-1.3632042009276892,-0.7359881436199369
0,1,1,0,-0.30189910316100427,1,2,0,2,0,0,2,2,0,0,1,1,0.1540798551764045,-0.23796572132311572
1,1,1,0,-0.7523058200435292,1,2,1,0,0,0,0,0,0,0,1,2,0.340208896012832,-0.5646631275378806
0,0,0,0,-0.9160900807280837,1,2,1,0,2,0,0,0,0,0,1,0,0.5047336731807459,-0.6453763444256484
1,0,1,1,-0.22000697281872703,1,0,1,2,2,0,0,0,0,1,1,1,0.5246760704132205,-0.03597277613067832
1,0,0,0,-1.202712536926054,1,2,1,0,2,2,0,2,2,0,1,0,1.3456380898167495,-0.869619004757966
1,0,0,0,-0.9160900807280837,1,2,2,1,1,1,1,1,1,2,0,0,-1.3017151427942264,-0.9012812111089574
1,1,0,0,-1.1208204065837768,0,1,0,0,0,2,2,2,0,0,0,1,-0.6469397669946505,-0.9175652628051756
1,0,1,1,0.6398603957751842,1,2,2,1,1,1,1,1,1,2,0,0,-1.2817727455617522,-0.4622746668048074
0,1,0,0,-1.0389282762414995,1,0,0,0,2,2,0,2,0,0,1,2,0.0028500094968070704,-0.7943190750690766
0,0,0,0,0.4760761350906296,0,1,0,0,0,2,0,2,2,1,1,2,-0.5256235171637647,-0.011557746111246759
0,0,0,0,-1.2436586020971927,1,0,0,0,0,2,2,2,2,0,0,2,0.38341742334986023,-0.9414058215300322
0,0,0,0,-1.1617664717549154,1,0,1,0,2,0,0,0,0,0,1,0,0.3917267555300579,-0.8650453294511585
1,0,0,0,0.18945367889265924,1,2,1,0,0,0,2,2,2,0,0,0,1.1279335866955709,0.523385504386905
0,0,0,0,-0.7932518852146678,1,0,2,1,1,1,1,1,1,0,1,3,-1.5144340466072868,-0.8890405535245546
0,0,0,0,0.2713458092349365,1,0,0,0,2,0,0,2,0,1,1,1,-0.20820702788021367,-0.02945473644223279
1,0,1,0,0.39418400474835236,1,2,0,2,0,0,0,0,0,1,0,1,-0.2913003496821903,0.04228789023025069
0,0,0,1,0.5579682654329069,1,0,1,2,2,0,2,2,2,1,1,0,1.3406524905086312,1.118758716064374
1,0,1,1,-0.6704136897012519,1,0,0,2,2,0,0,0,0,1,1,3,-0.299609681862388,-0.6334008274387418
1,0,1,1,0.8855367868020159,0,1,0,0,0,2,2,0,2,2,0,1,-0.626997369762176,0.05872660727500835
1,0,0,0,0.025669418208104724,1,0,0,0,2,2,0,2,0,0,1,1,0.051044136141953626,-0.020219005629452304
0,0,0,0,-0.42473729867442017,0,1,0,0,0,2,0,2,2,0,1,2,-0.47410565764653895,-0.538171162838063
1,0,0,0,0.10756154855038198,1,0,1,2,0,0,2,0,2,1,1,2,0.8088552309759807,0.4242892060727416
0,0,0,0,-1.1617664717549154,1,0,2,1,1,1,1,1,1,0,0,0,-1.4595924542179821,-0.9746809665157915
1,0,0,0,-1.2846046672683313,1,0,2,1,1,1,1,1,1,2,0,3,-1.4762111185783773,-1.0034266262943259
1,0,1,0,0.1485076137215206,1,0,2,1,1,1,1,1,1,1,0,0,-1.462916187090061,-0.6942726896138857
1,0,1,1,-0.30189910316100427,1,0,0,2,0,0,2,0,0,0,0,2,-0.35112754137961366,-0.4394062902707697
0,0,0,0,-1.202712536926054,1,0,0,2,2,0,2,0,2,2,0,3,0.20725958112966936,-0.9181839241993331
1,0,0,0,-0.42473729867442017,1,2,1,2,0,0,0,2,2,0,1,2,1.1927463777011127,-0.08668091540180542
0,0,1,1,-0.6704136897012519,1,0,1,2,0,2,0,2,2,0,0,0,1.1910845112650732,-0.339580855313492
0,1,0,0,0.7217525261174614,1,2,1,0,2,0,2,2,2,1,1,2,1.3938322164618961,1.3508009289730345
0,0,0,0,-0.9160900807280837,1,0,2,1,1,1,1,1,1,0,1,2,-1.4512831220377844,-0.9140742449381437
0,0,0,0,-0.30189910316100427,1,0,0,2,2,2,2,2,0,1,0,3,0.3136190330361996,-0.18884842563696522
1,1,0,0,-0.015276646963033904,1,2,1,0,0,0,0,2,2,0,1,1,1.039854665585476,0.321746079991129
0,0,1,1,1.2540513733422636,1,0,2,1,1,1,1,1,1,2,0,2,-1.5127721801712473,-0.4539669280832633
1,0,0,1,-1.1208204065837768,1,0,0,0,0,0,2,0,0,0,1,0,-0.5389184486520808,-0.9085283874405172
1,1,1,0,0.4760761350906296,0,1,0,0,2,0,0,0,0,0,1,2,-1.14716156424255,-0.41161071763326296
0,1,0,0,-0.6704136897012519,1,2,1,0,0,0,0,2,2,0,1,2,1.039854665585476,-0.3367084988406177
1,0,1,0,-0.5066294290166974,1,0,0,2,0,0,2,0,2,1,1,3,-0.023739853479825365,-0.449282777527499
0,0,0,0,-0.09716877730531116,1,2,1,2,0,0,2,2,2,0,0,0,1.3805372849735802,0.406878306837165
